"","state","county_name","county_fips","trump_share_2016","trump_share_2020","delta_share","z_delta","shift_flag"
"1641","TENNESSEE","COCKE","47029",0.807438561768102,0.818493842115889,0.0110552803477878,-0.25181399885977,"Within two standard deviations"
"1642","NEBRASKA","HALL","31079",0.65312783318223,0.664191351440059,0.0110635182578287,-0.251528636742211,"Within two standard deviations"
"1643","TEXAS","HOWARD","48227",0.760862088730941,0.786446636070696,0.025584547339755,0.251481421316483,"Within two standard deviations"
"1644","ILLINOIS","FORD","17053",0.700437773608505,0.726017546382856,0.025579772774351,0.251316029841296,"Within two standard deviations"
"1645","MICHIGAN","MUSKEGON","26121",0.462644708533962,0.488219895287958,0.0255751867539964,0.251157169587537,"Within two standard deviations"
"1646","MONTANA","RICHLAND","30083",0.802299322521043,0.827871679889617,0.0255723573685742,0.251059159362678,"Within two standard deviations"
"1647","WISCONSIN","WALWORTH","55127",0.562134673836801,0.587690972222222,0.0255562983854207,0.250502874404992,"Within two standard deviations"
"1648","TENNESSEE","DECATUR","47039",0.781358885017422,0.806907078801755,0.0255481937843338,0.250222130124385,"Within two standard deviations"
"1649","OHIO","ALLEN","39003",0.66429162853532,0.689830437861934,0.0255388093266133,0.249897051468032,"Within two standard deviations"
"1650","NEW JERSEY","CUMBERLAND","34011",0.452799792607955,0.463914882707345,0.0111150900993903,-0.249742182430211,"Within two standard deviations"
"1651","MISSOURI","HOLT","29087",0.817834394904459,0.843363209560393,0.025528814655934,0.2495508349671,"Within two standard deviations"
"1652","LOUISIANA","ST. MARY","22101",0.627660969532718,0.638790649529889,0.0111296799971703,-0.249236786752812,"Within two standard deviations"
"1653","INDIANA","BLACKFORD","18009",0.692291795825584,0.717809755185947,0.0255179593603628,0.249174806324453,"Within two standard deviations"
"1654","KANSAS","EDWARDS","20047",0.78620166793025,0.797344514325646,0.0111428463953962,-0.24878070125786,"Within two standard deviations"
"1655","MONTANA","FALLON","30025",0.861859838274933,0.873015873015873,0.0111560347409404,-0.248323855505368,"Within two standard deviations"
"1656","MISSOURI","WEBSTER","29225",0.766887654542197,0.79237446083391,0.0254868062917134,0.248095660570963,"Within two standard deviations"
"1657","OHIO","SHELBY","39149",0.783066554338669,0.808535909414839,0.02546935507617,0.247491148528865,"Within two standard deviations"
"1658","MISSOURI","LINCOLN","29113",0.727465747936864,0.752911985664071,0.0254462377272066,0.246690360996614,"Within two standard deviations"
"1659","NEBRASKA","DODGE","31053",0.63964196020349,0.65086513391799,0.0112231737144998,-0.245998154014271,"Within two standard deviations"
"1660","NEW YORK","OSWEGO","36075",0.574678289746783,0.585903886822723,0.0112255970759401,-0.245914208505182,"Within two standard deviations"
"1661","TEXAS","MENARD","48327",0.789351851851852,0.800583657587549,0.0112318057356968,-0.245699139842549,"Within two standard deviations"
"1662","TENNESSEE","GILES","47055",0.715632576097692,0.741043702188896,0.0254111260912041,0.245474090030935,"Within two standard deviations"
"1663","TEXAS","FALLS","48145",0.655678353658537,0.681069623349095,0.0253912696905585,0.244786262110115,"Within two standard deviations"
"1664","NEW MEXICO","LINCOLN","35027",0.662323073466637,0.673588201047933,0.0112651275812966,-0.24454486741494,"Within two standard deviations"
"1665","WISCONSIN","WAUSHARA","55137",0.639136594716226,0.664504716981132,0.0253681222649058,0.243984432718012,"Within two standard deviations"
"1666","INDIANA","HUNTINGTON","18069",0.726111076481955,0.73739413315385,0.0112830566718958,-0.243923801727905,"Within two standard deviations"
"1667","ILLINOIS","LASALLE","17099",0.536537804314175,0.561904051053349,0.0253662467391736,0.243919464298618,"Within two standard deviations"
"1668","PENNSYLVANIA","PHILADELPHIA","42101",0.153678965449507,0.179045209117628,0.0253662436681215,0.243919357917033,"Within two standard deviations"
"1669","MICHIGAN","ALPENA","26007",0.618451489998639,0.629736578466616,0.0112850884679763,-0.243853420086311,"Within two standard deviations"
"1670","MISSOURI","OREGON","29149",0.786418166238218,0.811774635999156,0.0253564697609382,0.243580788688088,"Within two standard deviations"
"1671","CALIFORNIA","FRESNO","06019",0.439393027036792,0.45068878676521,0.0112957597284179,-0.243483766440966,"Within two standard deviations"
"1672","TENNESSEE","MCNAIRY","47109",0.781131699541741,0.806474501108647,0.0253428015669062,0.243107320930753,"Within two standard deviations"
"1673","MONTANA","HILL","30041",0.539643134212568,0.550960735171262,0.0113176009586936,-0.242727183801604,"Within two standard deviations"
"1674","INDIANA","PULASKI","18131",0.705990108078403,0.731312435411643,0.0253223273332405,0.242398091205588,"Within two standard deviations"
"1675","NEVADA","CHURCHILL","32001",0.715852989577619,0.727195093548638,0.0113421039710182,-0.241878396736825,"Within two standard deviations"
"1676","PENNSYLVANIA","CAMBRIA","42021",0.669996194824962,0.681341570550061,0.011345375725099,-0.241765062812567,"Within two standard deviations"
"1677","LOUISIANA","CONCORDIA","22029",0.617335437330929,0.628681468056185,0.0113460307252561,-0.241742373534473,"Within two standard deviations"
"1678","TEXAS","SWISHER","48437",0.758166969147005,0.78343949044586,0.0252725212988545,0.240672804650013,"Within two standard deviations"
"1679","MISSOURI","SCOTLAND","29199",0.77489837398374,0.786290322580645,0.0113919485969053,-0.240151773367371,"Within two standard deviations"
"1680","ILLINOIS","OGLE","17141",0.593229446534121,0.618453105968331,0.0252236594342098,0.238980224239002,"Within two standard deviations"
"1681","ILLINOIS","WHITE","17193",0.768916155419223,0.780353052149306,0.0114368967300832,-0.238594765048478,"Within two standard deviations"
"1682","MISSOURI","ATCHISON","29005",0.756240822320117,0.781449893390192,0.0252090710700744,0.238474881687223,"Within two standard deviations"
"1683","MINNESOTA","CASS","27021",0.623913994624664,0.635354584723058,0.0114405900983936,-0.23846682636054,"Within two standard deviations"
"1684","WEST VIRGINIA","FAYETTE","54019",0.675295038143053,0.68675127505634,0.011456236913287,-0.2379248189571,"Within two standard deviations"
"1685","FLORIDA","FLAGLER","12035",0.588664939220562,0.600186848123152,0.0115219089025901,-0.235649933963358,"Within two standard deviations"
"1686","ALABAMA","GREENE","01063",0.17172131147541,0.183246073298429,0.0115247618230195,-0.23555110848324,"Within two standard deviations"
"1687","WISCONSIN","FLORENCE","55037",0.713963116296575,0.725510204081633,0.0115470877850576,-0.234777734681861,"Within two standard deviations"
"1688","ALASKA","DISTRICT 20","02020",0.306302521008403,0.317860477524343,0.0115579565159397,-0.234401240638557,"Within two standard deviations"
"1689","KANSAS","OSAGE","20139",0.684927618506954,0.710018668326073,0.0250910498191191,0.234386612463311,"Within two standard deviations"
"1690","TEXAS","GONZALES","48177",0.724186927691822,0.735747907949791,0.0115609802579689,-0.234296497879272,"Within two standard deviations"
"1691","NEVADA","WASHOE","32031",0.451424188576955,0.462989569607392,0.011565381030437,-0.234144054632847,"Within two standard deviations"
"1692","INDIANA","CASS","18017",0.682736293898234,0.694301881826556,0.0115655879283226,-0.234136887667141,"Within two standard deviations"
"1693","NEW YORK","JEFFERSON","36045",0.569175645988074,0.580774547349815,0.0115989013617412,-0.232982906638421,"Within two standard deviations"
"1694","MONTANA","BROADWATER","30007",0.749441429939355,0.774469123749085,0.0250276938097295,0.232191953270656,"Within two standard deviations"
"1695","MISSISSIPPI","PRENTISS","28117",0.774716369529984,0.786358511837655,0.0116421423076712,-0.231485035475155,"Within two standard deviations"
"1696","TEXAS","SABINE","48403",0.85960008600301,0.871243853578583,0.0116437675755731,-0.231428736014763,"Within two standard deviations"
"1697","ILLINOIS","EDWARDS","17047",0.829997012249776,0.841651812240047,0.0116547999902715,-0.231046571945901,"Within two standard deviations"
"1698","KANSAS","LABETTE","20099",0.658073270013569,0.669741912881,0.0116686428674311,-0.230567053145654,"Within two standard deviations"
"1699","OREGON","LANE","41039",0.349783797864027,0.361461937521653,0.0116781396576262,-0.23023808327992,"Within two standard deviations"
"1700","MINNESOTA","PIPESTONE","27117",0.694259567387687,0.719230769230769,0.024971201843082,0.230235065279944,"Within two standard deviations"
"1701","TEXAS","VAN ZANDT","48467",0.843901324805847,0.855584156133543,0.0116828313276959,-0.230075563308309,"Within two standard deviations"
"1702","SOUTH DAKOTA","JONES","46075",0.806451612903226,0.831385642737897,0.0249340298346707,0.22894742278549,"Within two standard deviations"
"1703","CALIFORNIA","TUOLUMNE","06109",0.569979239296486,0.581721915285451,0.0117426759889649,-0.228002537604027,"Within two standard deviations"
"1704","ILLINOIS","JERSEY","17083",0.704940405786553,0.729831615983916,0.024891210197363,0.227464145799628,"Within two standard deviations"
"1705","COLORADO","BACA","08009",0.81421272642824,0.839101123595506,0.0248883971672659,0.227366702125046,"Within two standard deviations"
"1706","MICHIGAN","CALHOUN","26025",0.53468473056942,0.546476365776014,0.0117916352065939,-0.226306584874844,"Within two standard deviations"
"1707","CALIFORNIA","SANTA CRUZ","06087",0.174179675673997,0.1859814826322,0.0118018069582031,-0.225954234270859,"Within two standard deviations"
"1708","MINNESOTA","LYON","27083",0.594023741301678,0.618862948886993,0.0248392075853147,0.225662769550188,"Within two standard deviations"
"1709","TENNESSEE","ROBERTSON","47147",0.71589274517759,0.727704125515319,0.0118113803377287,-0.225622611342221,"Within two standard deviations"
"1710","ALABAMA","ETOWAH","01055",0.732564985055701,0.744384847468991,0.0118198624132895,-0.22532879130397,"Within two standard deviations"
"1711","INDIANA","JACKSON","18071",0.73174756729073,0.756575527601622,0.0248279603108917,0.225273162716639,"Within two standard deviations"
"1712","TEXAS","CAMP","48063",0.704755614266843,0.716600790513834,0.0118451762469911,-0.224451917296755,"Within two standard deviations"
"1713","KANSAS","MEADE","20119",0.822674418604651,0.834520547945205,0.0118461293405543,-0.22441890203001,"Within two standard deviations"
"1714","OHIO","GALLIA","39053",0.759570025520068,0.7714327125154,0.0118626869953317,-0.22384534303196,"Within two standard deviations"
"1715","NORTH DAKOTA","KIDDER","38043",0.807412790697674,0.832191780821918,0.0247789901242433,0.223576830019405,"Within two standard deviations"
"1716","FLORIDA","COLUMBIA","12023",0.709513359111018,0.721384904061497,0.0118715449504793,-0.22353850248313,"Within two standard deviations"
"1717","MISSISSIPPI","CHOCTAW","28019",0.685854858548586,0.710632251953587,0.024777393405002,0.223521519487777,"Within two standard deviations"
"1718","INDIANA","BROWN","18013",0.631340465701699,0.643246854470549,0.0119063887688498,-0.222331508749928,"Within two standard deviations"
"1719","IDAHO","ADA","16001",0.479135683220132,0.503872562059301,0.0247368788391689,0.222118090433478,"Within two standard deviations"
"1720","TEXAS","UPSHUR","48459",0.824892275026541,0.836809231420707,0.0119169563941662,-0.221965445036813,"Within two standard deviations"
"1721","MISSOURI","WAYNE","29223",0.8236958443855,0.848417829193603,0.0247219848081037,0.221602159545346,"Within two standard deviations"
"1722","TEXAS","SAN JACINTO","48407",0.779174320796674,0.803876582278481,0.024702261481807,0.220918941334731,"Within two standard deviations"
"1723","ALABAMA","CHILTON","01021",0.821002776416789,0.832988089073019,0.0119853126562299,-0.219597576536906,"Within two standard deviations"
"1724","ALABAMA","MONROE","01099",0.564209911401032,0.576209223847019,0.0119993124459871,-0.219112622266873,"Within two standard deviations"
"1725","TEXAS","HUTCHINSON","48233",0.863519313304721,0.875527185683347,0.0120078723786257,-0.218816105250811,"Within two standard deviations"
"1726","OREGON","YAMHILL","41071",0.476893729616639,0.501518931486856,0.0246252018702168,0.218249587841859,"Within two standard deviations"
"1727","NEBRASKA","THAYER","31169",0.762453531598513,0.774496644295302,0.0120431126967889,-0.217595376720808,"Within two standard deviations"
"1728","MISSOURI","HOWARD","29089",0.67317173377157,0.697761194029851,0.0245894602582812,0.217011494439979,"Within two standard deviations"
"1729","INDIANA","SPENCER","18147",0.658583024351137,0.68316463924227,0.0245816148911321,0.216739730051731,"Within two standard deviations"
"1730","WASHINGTON","SKAMANIA","53059",0.519241000177336,0.531318380743983,0.0120773805666461,-0.216408333907992,"Within two standard deviations"
"1731","MISSISSIPPI","TISHOMINGO","28141",0.856050651057221,0.868133070693806,0.0120824196365847,-0.216233779966387,"Within two standard deviations"
"1732","TENNESSEE","MONROE","47123",0.782425554320482,0.806991392989374,0.0245658386688914,0.216193239963427,"Within two standard deviations"
"1733","WYOMING","ALBANY","56001",0.445603751465416,0.457693128467776,0.0120893770023602,-0.215992776044221,"Within two standard deviations"
"1734","MAINE","WASHINGTON","23029",0.555637030247479,0.580193511667615,0.0245564814201359,0.215869103828638,"Within two standard deviations"
"1735","VERMONT","ADDISON","50001",0.278335347590773,0.290433859625846,0.0120985120350729,-0.215676337497802,"Within two standard deviations"
"1736","INDIANA","VIGO","18167",0.550931739414335,0.563036197641877,0.012104458227542,-0.215470360731124,"Within two standard deviations"
"1737","MISSISSIPPI","ALCORN","28003",0.79949942501522,0.811625403659849,0.0121259786446291,-0.214724891096202,"Within two standard deviations"
"1738","FLORIDA","HOLMES","12059",0.878905332393704,0.891045434494927,0.0121401021012227,-0.214235652993235,"Within two standard deviations"
"1739","WISCONSIN","JEFFERSON","55055",0.542576368608909,0.567081431459597,0.0245050628506877,0.214087958879645,"Within two standard deviations"
"1740","INDIANA","DEKALB","18033",0.713170039048633,0.725341349093132,0.012171310044499,-0.213154606376585,"Within two standard deviations"
"1741","TEXAS","OLDHAM","48359",0.89662447257384,0.908820614469772,0.0121961418959323,-0.212294428288606,"Within two standard deviations"
"1742","INDIANA","LAPORTE","18091",0.501891467380484,0.526340298023972,0.0244488306434879,0.212140068985015,"Within two standard deviations"
"1743","TEXAS","FRANKLIN","48159",0.818493150684932,0.83070473148333,0.0122115807983985,-0.211759622994709,"Within two standard deviations"
"1744","LOUISIANA","GRANT","22043",0.839814080036277,0.864246166950596,0.0244320869143192,0.21156006434941,"Within two standard deviations"
"1745","MISSOURI","MARIES","29125",0.791333333333333,0.815761894780968,0.0244285614476351,0.21143794179243,"Within two standard deviations"
"1746","TEXAS","FLOYD","48153",0.752424706482899,0.776851397743992,0.0244266912610928,0.211373158323165,"Within two standard deviations"
"1747","MISSOURI","SCHUYLER","29197",0.777376033057851,0.801797304043934,0.0244212709860829,0.211185399395612,"Within two standard deviations"
"1748","CALIFORNIA","PLUMAS","06063",0.560148821827201,0.572380106571936,0.0122312847447348,-0.211077076108073,"Within two standard deviations"
"1749","NEW YORK","NEW YORK","36061",0.0970626619168564,0.121449091466414,0.0243864295495575,0.209978488169786,"Within two standard deviations"
"1750","MONTANA","CUSTER","30017",0.705303760848602,0.717576791808874,0.012273030960272,-0.209630982571408,"Within two standard deviations"
"1751","OHIO","LUCAS","39095",0.383172366316386,0.407545495780643,0.0243731294642571,0.209517771739746,"Within two standard deviations"
"1752","NEW YORK","SENECA","36099",0.517596566523605,0.529902023158163,0.0123054566345574,-0.208507753617532,"Within two standard deviations"
"1753","KANSAS","CRAWFORD","20037",0.579141763481297,0.603484529888855,0.0243427664075581,0.208465992087846,"Within two standard deviations"
"1754","SOUTH DAKOTA","POTTER","46107",0.801047120418848,0.82536231884058,0.0243151984217316,0.207511034000998,"Within two standard deviations"
"1755","KANSAS","FRANKLIN","20059",0.655266757865937,0.679570409553579,0.0243036516876416,0.207111053851367,"Within two standard deviations"
"1756","COLORADO","SAGUACHE","08109",0.404585537918871,0.416937149601652,0.0123516116827811,-0.20690893762758,"Within two standard deviations"
"1757","TEXAS","HOCKLEY","48219",0.79455614826973,0.806913580246914,0.0123574319771831,-0.206707321983915,"Within two standard deviations"
"1758","MICHIGAN","HILLSDALE","26059",0.706870611835506,0.731138958029354,0.0242683461938472,0.205888067630273,"Within two standard deviations"
"1759","PENNSYLVANIA","CLINTON","42035",0.651032869949331,0.675290780141844,0.024257910192513,0.205526563386503,"Within two standard deviations"
"1760","MICHIGAN","MASON","26105",0.579162410623085,0.591572968586994,0.0124105579639096,-0.204867031911019,"Within two standard deviations"
"1761","TENNESSEE","HENRY","47079",0.734492081884898,0.746926297600851,0.012434215715953,-0.204047524756134,"Within two standard deviations"
"1762","LOUISIANA","CATAHOULA","22025",0.716433278418451,0.728900782214903,0.0124675037964519,-0.202894421955366,"Within two standard deviations"
"1763","MISSISSIPPI","JEFFERSON DAVIS","28065",0.395382395382395,0.407854498631901,0.0124721032495055,-0.202735096391423,"Within two standard deviations"
"1764","ALABAMA","CHOCTAW","01023",0.563082830499177,0.57556270096463,0.0124798704654531,-0.202466039169465,"Within two standard deviations"
"1765","WISCONSIN","COLUMBIA","55021",0.475630647274193,0.499778558563878,0.0241479112896855,0.201716189191568,"Within two standard deviations"
"1766","WASHINGTON","THURSTON","53067",0.375736032764083,0.388243900698253,0.0125078679341695,-0.201496203747672,"Within two standard deviations"
"1767","CALIFORNIA","CALAVERAS","06009",0.583981673582296,0.608084229126786,0.0241025555444895,0.200145061147157,"Within two standard deviations"
"1768","OHIO","MADISON","39097",0.672700983227299,0.696801813145303,0.0241008299180044,0.20008528525431,"Within two standard deviations"
"1769","FLORIDA","MADISON","12079",0.57037037037037,0.594456289978678,0.0240859196083076,0.199568790472573,"Within two standard deviations"
"1770","MICHIGAN","NEWAYGO","26123",0.670185512367491,0.694267515923567,0.0240820035560757,0.199433137988894,"Within two standard deviations"
"1771","CALIFORNIA","SOLANO","06095",0.312558318734837,0.336637895442424,0.0240795767075872,0.199349071688068,"Within two standard deviations"
"1772","WYOMING","WESTON","56045",0.860181508791832,0.872752808988764,0.012571300196932,-0.199298903129724,"Within two standard deviations"
"1773","OHIO","LICKING","39089",0.619144282935199,0.63171637830379,0.0125720953685905,-0.199271358295273,"Within two standard deviations"
"1774","TEXAS","KING","48269",0.937106918238994,0.949685534591195,0.0125786163522013,-0.199045470699694,"Within two standard deviations"
"1775","TEXAS","DEAF SMITH","48117",0.690464895635674,0.714533622559653,0.0240687269239793,0.198973233980442,"Within two standard deviations"
"1776","KANSAS","CHEROKEE","20021",0.717169373549884,0.741235758106924,0.0240663845570398,0.198892094129843,"Within two standard deviations"
"1777","MINNESOTA","HOUSTON","27055",0.529611467370803,0.553671328671329,0.0240598613005252,0.198666127800622,"Within two standard deviations"
"1778","KANSAS","PRATT","20151",0.738677771993753,0.751269035532995,0.0125912635392417,-0.198607370737798,"Within two standard deviations"
"1779","ILLINOIS","HARDIN","17069",0.769553072625698,0.782146160962072,0.0125930883363738,-0.198544159562735,"Within two standard deviations"
"1780","PENNSYLVANIA","WARREN","42123",0.676847130302701,0.689443099273608,0.0125959689709062,-0.198444374063016,"Within two standard deviations"
"1781","NEBRASKA","GOSPER","31073",0.786138613861386,0.798747763864043,0.0126091500026567,-0.197987781661149,"Within two standard deviations"
"1782","NEBRASKA","BLAINE","31009",0.870662460567823,0.883280757097792,0.0126182965299684,-0.197670944940548,"Within two standard deviations"
"1783","TEXAS","ARCHER","48009",0.883959841232781,0.896580483736447,0.0126206425036663,-0.197589680151437,"Within two standard deviations"
"1784","MINNESOTA","MORRISON","27097",0.733791302373112,0.757797320789447,0.0240060184163344,0.196801004320046,"Within two standard deviations"
"1785","TEXAS","TRINITY","48455",0.791478696741855,0.804122225425195,0.01264352868334,-0.196796900349026,"Within two standard deviations"
"1786","MISSOURI","CLINTON","29049",0.692300156739812,0.716293166789126,0.0239930100493138,0.196350393043572,"Within two standard deviations"
"1787","MONTANA","BIG HORN","30003",0.43733773896625,0.461329431438127,0.0239916924718774,0.196304752015031,"Within two standard deviations"
"1788","TEXAS","HARTLEY","48205",0.886270491803279,0.898941289701636,0.0126707978983576,-0.195852291716137,"Within two standard deviations"
"1789","MINNESOTA","DOUGLAS","27041",0.641083314207023,0.65379681357335,0.0127134993663267,-0.194373108129274,"Within two standard deviations"
"1790","MISSOURI","MCDONALD","29119",0.800655180781364,0.824588534187562,0.0239333534061984,0.19428388030899,"Within two standard deviations"
"1791","MINNESOTA","CHISAGO","27025",0.610063517268757,0.633960080995082,0.023896563726325,0.193009481717493,"Within two standard deviations"
"1792","WISCONSIN","VERNON","55123",0.492225427425596,0.516108773472336,0.0238833460467394,0.192551619830553,"Within two standard deviations"
"1793","OHIO","WOOD","39173",0.505090066986836,0.528973179283104,0.0238831122962685,0.192543522688315,"Within two standard deviations"
"1794","CALIFORNIA","SISKIYOU","06093",0.553435487019325,0.56620654396728,0.0127710569479556,-0.192379307117411,"Within two standard deviations"
"1795","ILLINOIS","GREENE","17061",0.742166517457475,0.766018949735025,0.0238524322775495,0.191480763436887,"Within two standard deviations"
"1796","TEXAS","MIDLAND","48329",0.751300495814029,0.775140590224095,0.0238400944100657,0.191053378338742,"Within two standard deviations"
"1797","TEXAS","JASPER","48241",0.790595424398241,0.803407853436679,0.012812429038438,-0.190946173314138,"Within two standard deviations"
"1798","LOUISIANA","LA SALLE","22059",0.888415283909271,0.901229334463756,0.012814050554485,-0.190890003818413,"Within two standard deviations"
"1799","TEXAS","JEFFERSON","48245",0.489191718596635,0.502010363131734,0.0128186445350988,-0.190730867820392,"Within two standard deviations"
"1800","OREGON","JEFFERSON","41031",0.579659583465483,0.603458406782507,0.0237988233170239,0.189623743098016,"Within two standard deviations"
"1801","FLORIDA","HAMILTON","12047",0.630586080586081,0.654373927958834,0.0237878473727531,0.189243535171033,"Within two standard deviations"
"1802","ALABAMA","HENRY","01067",0.697720515361744,0.710582921058292,0.0128624056965478,-0.189214976333845,"Within two standard deviations"
"1803","NEW YORK","FRANKLIN","36033",0.484957527135441,0.49783728115345,0.0128797540180088,-0.188614028554176,"Within two standard deviations"
"1804","OHIO","MERCER","39107",0.805762680659118,0.818652413618955,0.0128897329598373,-0.18826835690238,"Within two standard deviations"
"1805","NEBRASKA","ROCK","31149",0.860902255639098,0.884661117717004,0.0237588620779059,0.188239481342501,"Within two standard deviations"
"1806","ILLINOIS","WASHINGTON","17189",0.750100982900229,0.773854720323969,0.0237537374237398,0.188061962753764,"Within two standard deviations"
"1807","NEW HAMPSHIRE","COOS","33007",0.508862865553209,0.521768089615501,0.0129052240622919,-0.187731743395092,"Within two standard deviations"
"1808","NEBRASKA","DIXON","31051",0.733644859813084,0.757379176127149,0.0237343163140648,0.187389213360447,"Within two standard deviations"
"1809","ILLINOIS","MADISON","17119",0.541485185782653,0.554408301066801,0.0129231152841477,-0.187111989485528,"Within two standard deviations"
"1810","MISSOURI","GASCONADE","29073",0.761584956346541,0.78530859522908,0.0237236388825386,0.187019345948049,"Within two standard deviations"
"1811","PENNSYLVANIA","GREENE","42059",0.688213651357523,0.711924840115456,0.023711188757933,0.186588072250753,"Within two standard deviations"
"1812","NORTH DAKOTA","STARK","38089",0.791673429638046,0.804651162790698,0.0129777331526519,-0.185220020462371,"Within two standard deviations"
"1813","VERMONT","FRANKLIN","50011",0.408761851384802,0.432417919607241,0.0236560682224393,0.184678690787326,"Within two standard deviations"
"1814","OHIO","STARK","39151",0.561450362076935,0.585093664912918,0.0236433028359834,0.184236496384567,"Within two standard deviations"
"1815","ALASKA","DISTRICT 14","02014",0.573704414587332,0.586734248011885,0.013029833424553,-0.183415261264798,"Within two standard deviations"
"1816","PENNSYLVANIA","HUNTINGDON","42061",0.73551202679387,0.748552123552124,0.0130400967582537,-0.183059738247006,"Within two standard deviations"
"1817","OHIO","ASHLAND","39005",0.711386742578284,0.734974436659724,0.0235876940814397,0.182310202959096,"Within two standard deviations"
"1818","INDIANA","RIPLEY","18137",0.765495706479313,0.789082755237895,0.023587048758582,0.182287848903726,"Within two standard deviations"
"1819","PENNSYLVANIA","ARMSTRONG","42005",0.742741476374217,0.755815232334341,0.0130737559601243,-0.181893779760757,"Within two standard deviations"
"1820","NEBRASKA","NUCKOLLS","31129",0.782766439909297,0.806339557099435,0.0235731171901384,0.181805257827564,"Within two standard deviations"
"1821","MINNESOTA","SAINT LOUIS","27137",0.3969863549839,0.41007772042399,0.0130913654400905,-0.181283785421498,"Within two standard deviations"
"1822","DISTRICT OF COLUMBIA","DISTRICT OF COLUMBIA","11001",0.0408747445930838,0.053973213767148,0.0130984691740642,-0.181037711288709,"Within two standard deviations"
"1823","MICHIGAN","OSCODA","26135",0.69801129388657,0.711120229790726,0.0131089359041562,-0.180675142597361,"Within two standard deviations"
"1824","FLORIDA","POLK","12105",0.553718775719803,0.566883026079661,0.0131642503598579,-0.178759043716419,"Within two standard deviations"
"1825","NEW YORK","YATES","36123",0.562288893304192,0.575454208379681,0.0131653150754888,-0.178722161848867,"Within two standard deviations"
"1826","NEW MEXICO","OTERO","35035",0.592572283150548,0.616053625217428,0.0234813420668799,0.178626157378266,"Within two standard deviations"
"1827","MISSOURI","BOLLINGER","29017",0.850422832980973,0.863613571786729,0.0131907388057565,-0.177841481012415,"Within two standard deviations"
"1828","WASHINGTON","LINCOLN","53043",0.719061788902503,0.732262192520973,0.0132004036184695,-0.177506690828022,"Within two standard deviations"
"1829","NEBRASKA","PIERCE","31139",0.840771349862259,0.864203694458313,0.0234323445960536,0.176928879554083,"Within two standard deviations"
"1830","FLORIDA","JACKSON","12063",0.677581863979849,0.690842588875507,0.0132607248956585,-0.175417155095407,"Within two standard deviations"
"1831","FLORIDA","HILLSBOROUGH","12057",0.446524779975237,0.459787968199443,0.0132631882242062,-0.175331825121285,"Within two standard deviations"
"1832","PENNSYLVANIA","CLEARFIELD","42033",0.727495550173616,0.740779260311501,0.013283710137885,-0.174620943755179,"Within two standard deviations"
"1833","MISSISSIPPI","TIPPAH","28139",0.783974011911207,0.797267867748961,0.0132938558377532,-0.17426949558639,"Within two standard deviations"
"1834","TENNESSEE","MCMINN","47107",0.783311117035457,0.796620556820172,0.0133094397847144,-0.173729665935095,"Within two standard deviations"
"1835","LOUISIANA","WEBSTER","22119",0.636098098649766,0.649429073342117,0.0133309746923511,-0.172983694345926,"Within two standard deviations"
"1836","NEW YORK","CLINTON","36019",0.450054508643513,0.463394786317591,0.0133402776740778,-0.172661438027034,"Within two standard deviations"
"1837","KANSAS","SUMNER","20191",0.718370705616128,0.741672767203514,0.0233020615873856,0.172415861682937,"Within two standard deviations"
"1838","KANSAS","GRAY","20069",0.82187802516941,0.835227272727273,0.0133492475578633,-0.172350720257774,"Within two standard deviations"
"1839","MISSOURI","MONTGOMERY","29139",0.760176828145146,0.773562023562024,0.0133851954168771,-0.171105482434227,"Within two standard deviations"
"1840","KANSAS","COWLEY","20035",0.655257111163933,0.67851872672335,0.0232616155594173,0.171014806787876,"Within two standard deviations"
"1841","TEXAS","COMANCHE","48093",0.827382088982242,0.850640814985212,0.0232587260029702,0.17091471223204,"Within two standard deviations"
"1842","MICHIGAN","MISSAUKEE","26113",0.736094027606943,0.759337521416333,0.0232434938093907,0.170387067356905,"Within two standard deviations"
"1843","FLORIDA","LEVY","12075",0.710234596545501,0.723655217109527,0.0134206205640254,-0.169878351407682,"Within two standard deviations"
"1844","ILLINOIS","EFFINGHAM","17049",0.774319950025555,0.787757887553152,0.0134379375275973,-0.169278489868769,"Within two standard deviations"
"1845","LOUISIANA","ST. LANDRY","22097",0.549591014833529,0.563031540069009,0.0134405252354799,-0.169188851380688,"Within two standard deviations"
"1846","PENNSYLVANIA","CRAWFORD","42039",0.666462178598101,0.679911437005999,0.0134492584078985,-0.168886333319433,"Within two standard deviations"
"1847","LOUISIANA","SABINE","22085",0.805047512005722,0.828237070592676,0.0231895585869546,0.168518745269266,"Within two standard deviations"
"1848","MISSOURI","CEDAR","29039",0.798505089058524,0.821692220329358,0.0231871312708342,0.168434662769619,"Within two standard deviations"
"1849","TENNESSEE","HARDIN","47071",0.805307066036788,0.828479805858901,0.0231727398221134,0.167936141389645,"Within two standard deviations"
"1850","PENNSYLVANIA","ELK","42047",0.694925828365451,0.718088252691352,0.023162424325901,0.167578811456659,"Within two standard deviations"
"1851","NEBRASKA","KEYA PAHA","31103",0.886319845857418,0.899810964083176,0.0134911182257578,-0.167436304585729,"Within two standard deviations"
"1852","OREGON","CLATSOP","41007",0.413852725793328,0.427352572145546,0.0134998463522178,-0.167133961317035,"Within two standard deviations"
"1853","ALASKA","DISTRICT 30","02030",0.692067039106145,0.705581761006289,0.0135147219001441,-0.166618670686885,"Within two standard deviations"
